strategy,round,side,amount,result,bankroll,roi
Player1_Martingale,385,Xiu,50000.00,Win,95470000.00,-4.53%
Player1_Martingale,386,Xiu,50000.00,Lose,95420000.00,-4.58%
Player1_Martingale,387,Tai,100000.00,Win,95515000.00,-4.49%
Player1_Martingale,388,Tai,50000.00,Win,95562500.00,-4.44%
Player1_Martingale,389,Tai,50000.00,Win,95610000.00,-4.39%
Player1_Martingale,390,Tai,50000.00,Win,95657500.00,-4.34%
Player1_Martingale,391,Tai,50000.00,Lose,95607500.00,-4.39%
Player1_Martingale,392,Tai,100000.00,Lose,95507500.00,-4.49%
Player1_Martingale,393,Xiu,200000.00,Win,95697500.00,-4.30%
Player1_Martingale,394,Tai,50000.00,Lose,95647500.00,-4.35%
Player1_Martingale,395,Tai,100000.00,Win,95742500.00,-4.26%
Player1_Martingale,396,Tai,50000.00,Lose,95692500.00,-4.31%
Player1_Martingale,397,Xiu,100000.00,Win,95787500.00,-4.21%
Player1_Martingale,398,Xiu,50000.00,Win,95835000.00,-4.17%
Player1_Martingale,399,Xiu,50000.00,Win,95882500.00,-4.12%
Player1_Martingale,400,Tai,50000.00,Win,95930000.00,-4.07%
Player1_Martingale,401,Tai,50000.00,Lose,95880000.00,-4.12%
Player1_Martingale,402,Xiu,100000.00,Lose,95780000.00,-4.22%
Player1_Martingale,403,Tai,200000.00,Win,95970000.00,-4.03%
Player1_Martingale,404,Xiu,50000.00,Lose,95920000.00,-4.08%
Player1_Martingale,405,Xiu,100000.00,Win,96015000.00,-3.98%
Player1_Martingale,406,Tai,50000.00,Win,96062500.00,-3.94%
Player1_Martingale,407,Xiu,50000.00,Win,96110000.00,-3.89%
Player1_Martingale,408,Xiu,50000.00,Lose,96060000.00,-3.94%
Player1_Martingale,409,Xiu,100000.00,Win,96155000.00,-3.84%
Player1_Martingale,410,Xiu,50000.00,Win,96202500.00,-3.80%
Player1_Martingale,411,Xiu,50000.00,Lose,96152500.00,-3.85%
Player1_Martingale,412,Tai,100000.00,Win,96247500.00,-3.75%
Player1_Martingale,413,Xiu,50000.00,Win,96295000.00,-3.71%
Player1_Martingale,414,Xiu,50000.00,Win,96342500.00,-3.66%
Player1_Martingale,415,Tai,50000.00,Win,96390000.00,-3.61%
Player1_Martingale,416,Tai,50000.00,Lose,96340000.00,-3.66%
Player1_Martingale,417,Tai,100000.00,Win,96435000.00,-3.56%
Player1_Martingale,418,Xiu,50000.00,Win,96482500.00,-3.52%
Player1_Martingale,419,Tai,50000.00,Lose,96432500.00,-3.57%
Player1_Martingale,420,Tai,100000.00,Win,96527500.00,-3.47%
Player1_Martingale,421,Tai,50000.00,Lose,96477500.00,-3.52%
Player1_Martingale,422,Tai,100000.00,Win,96572500.00,-3.43%
Player1_Martingale,423,Tai,50000.00,Lose,96522500.00,-3.48%
Player1_Martingale,424,Tai,100000.00,Win,96617500.00,-3.38%
Player1_Martingale,425,Tai,50000.00,Win,96665000.00,-3.33%
Player1_Martingale,426,Tai,50000.00,Lose,96615000.00,-3.38%
Player1_Martingale,427,Tai,100000.00,Lose,96515000.00,-3.48%
Player1_Martingale,428,Tai,200000.00,Lose,96315000.00,-3.69%
Player1_Martingale,429,Xiu,400000.00,Lose,95915000.00,-4.08%
Player1_Martingale,430,Xiu,800000.00,Win,96675000.00,-3.33%
Player1_Martingale,431,Tai,50000.00,Lose,96625000.00,-3.38%
Player1_Martingale,432,Xiu,100000.00,Win,96720000.00,-3.28%
Player1_Martingale,433,Xiu,50000.00,Lose,96670000.00,-3.33%
Player1_Martingale,434,Xiu,100000.00,Win,96765000.00,-3.23%
Player1_Martingale,435,Tai,50000.00,Lose,96715000.00,-3.28%
Player1_Martingale,436,Xiu,100000.00,Win,96810000.00,-3.19%
Player1_Martingale,437,Xiu,50000.00,Win,96857500.00,-3.14%
Player1_Martingale,438,Xiu,50000.00,Lose,96807500.00,-3.19%
Player1_Martingale,439,Tai,100000.00,Lose,96707500.00,-3.29%
Player1_Martingale,440,Tai,200000.00,Win,96897500.00,-3.10%
Player1_Martingale,441,Xiu,50000.00,Win,96945000.00,-3.06%
Player1_Martingale,442,Xiu,50000.00,Win,96992500.00,-3.01%
Player1_Martingale,443,Xiu,50000.00,Lose,96942500.00,-3.06%
Player1_Martingale,444,Tai,100000.00,Lose,96842500.00,-3.16%
Player1_Martingale,445,Xiu,200000.00,Win,97032500.00,-2.97%
Player1_Martingale,446,Xiu,50000.00,Lose,96982500.00,-3.02%
Player1_Martingale,447,Xiu,100000.00,Win,97077500.00,-2.92%
Player1_Martingale,448,Tai,50000.00,Lose,97027500.00,-2.97%
Player1_Martingale,449,Xiu,100000.00,Lose,96927500.00,-3.07%
Player1_Martingale,450,Tai,200000.00,Win,97117500.00,-2.88%
Player1_Martingale,451,Tai,50000.00,Win,97165000.00,-2.83%
Player1_Martingale,452,Tai,50000.00,Win,97212500.00,-2.79%
Player1_Martingale,453,Xiu,50000.00,Win,97260000.00,-2.74%
Player1_Martingale,454,Tai,50000.00,Win,97307500.00,-2.69%
Player1_Martingale,455,Xiu,50000.00,Win,97355000.00,-2.65%
Player1_Martingale,456,Tai,50000.00,Win,97402500.00,-2.60%
Player1_Martingale,457,Tai,50000.00,Lose,97352500.00,-2.65%
Player1_Martingale,458,Xiu,100000.00,Lose,97252500.00,-2.75%
Player1_Martingale,459,Tai,200000.00,Lose,97052500.00,-2.95%
Player1_Martingale,460,Tai,400000.00,Win,97432500.00,-2.57%
Player1_Martingale,461,Tai,50000.00,Win,97480000.00,-2.52%
Player1_Martingale,462,Xiu,50000.00,Lose,97430000.00,-2.57%
Player1_Martingale,463,Tai,100000.00,Lose,97330000.00,-2.67%
Player1_Martingale,464,Xiu,200000.00,Win,97520000.00,-2.48%
Player1_Martingale,465,Tai,50000.00,Lose,97470000.00,-2.53%
Player1_Martingale,466,Xiu,100000.00,Win,97565000.00,-2.44%
Player1_Martingale,467,Tai,50000.00,Lose,97515000.00,-2.48%
Player1_Martingale,468,Xiu,100000.00,Lose,97415000.00,-2.58%
Player1_Martingale,469,Xiu,200000.00,Lose,97215000.00,-2.79%
Player1_Martingale,470,Tai,400000.00,Win,97595000.00,-2.40%
Player1_Martingale,471,Xiu,50000.00,Win,97642500.00,-2.36%
Player1_Martingale,472,Tai,50000.00,Win,97690000.00,-2.31%
Player1_Martingale,473,Xiu,50000.00,Lose,97640000.00,-2.36%
Player1_Martingale,474,Xiu,100000.00,Win,97735000.00,-2.27%
Player1_Martingale,475,Tai,50000.00,Win,97782500.00,-2.22%
Player1_Martingale,476,Xiu,50000.00,Lose,97732500.00,-2.27%
Player1_Martingale,477,Xiu,100000.00,Win,97827500.00,-2.17%
Player1_Martingale,478,Xiu,50000.00,Win,97875000.00,-2.12%
Player1_Martingale,479,Xiu,50000.00,Lose,97825000.00,-2.17%
Player1_Martingale,480,Tai,100000.00,Win,97920000.00,-2.08%
Player1_Martingale,481,Tai,50000.00,Win,97967500.00,-2.03%
Player1_Martingale,482,Tai,50000.00,Win,98015000.00,-1.98%
Player1_Martingale,483,Xiu,50000.00,Lose,97965000.00,-2.04%
Player1_Martingale,484,Xiu,100000.00,Win,98060000.00,-1.94%
Player1_Martingale,485,Xiu,50000.00,Lose,98010000.00,-1.99%
Player1_Martingale,486,Xiu,100000.00,Win,98105000.00,-1.90%
Player1_Martingale,487,Tai,50000.00,Win,98152500.00,-1.85%
Player1_Martingale,488,Tai,50000.00,Lose,98102500.00,-1.90%
Player1_Martingale,489,Xiu,100000.00,Lose,98002500.00,-2.00%
Player1_Martingale,490,Xiu,200000.00,Lose,97802500.00,-2.20%
Player1_Martingale,491,Tai,400000.00,Win,98182500.00,-1.82%
Player1_Martingale,492,Tai,50000.00,Lose,98132500.00,-1.87%
Player1_Martingale,493,Tai,100000.00,Lose,98032500.00,-1.97%
Player1_Martingale,494,Tai,200000.00,Win,98222500.00,-1.78%
Player1_Martingale,495,Tai,50000.00,Win,98270000.00,-1.73%
Player1_Martingale,496,Xiu,50000.00,Lose,98220000.00,-1.78%
Player1_Martingale,497,Xiu,100000.00,Lose,98120000.00,-1.88%
Player1_Martingale,498,Xiu,200000.00,Win,98310000.00,-1.69%
Player1_Martingale,499,Tai,50000.00,Win,98357500.00,-1.64%
Player1_Martingale,500,Xiu,50000.00,Win,98405000.00,-1.59%
Player1_Martingale,501,Xiu,50000.00,Lose,98355000.00,-1.65%
Player1_Martingale,502,Xiu,100000.00,Lose,98255000.00,-1.75%
Player1_Martingale,503,Tai,200000.00,Win,98445000.00,-1.55%
Player1_Martingale,504,Xiu,50000.00,Win,98492500.00,-1.51%
Player1_Martingale,505,Tai,50000.00,Lose,98442500.00,-1.56%
Player1_Martingale,506,Xiu,100000.00,Lose,98342500.00,-1.66%
Player1_Martingale,507,Tai,200000.00,Win,98532500.00,-1.47%
Player1_Martingale,508,Xiu,50000.00,Win,98580000.00,-1.42%
Player1_Martingale,509,Tai,50000.00,Win,98627500.00,-1.37%
Player1_Martingale,510,Xiu,50000.00,Win,98675000.00,-1.32%
Player1_Martingale,511,Tai,50000.00,Lose,98625000.00,-1.38%
Player1_Martingale,512,Xiu,100000.00,Lose,98525000.00,-1.47%
Player1_Martingale,513,Tai,200000.00,Win,98715000.00,-1.29%
Player1_Martingale,514,Tai,50000.00,Win,98762500.00,-1.24%
Player1_Martingale,515,Xiu,50000.00,Win,98810000.00,-1.19%
Player1_Martingale,516,Tai,50000.00,Lose,98760000.00,-1.24%
Player1_Martingale,517,Tai,100000.00,Lose,98660000.00,-1.34%
Player1_Martingale,518,Xiu,200000.00,Win,98850000.00,-1.15%
Player1_Martingale,519,Xiu,50000.00,Win,98897500.00,-1.10%
Player1_Martingale,520,Tai,50000.00,Lose,98847500.00,-1.15%
Player1_Martingale,521,Xiu,100000.00,Lose,98747500.00,-1.25%
Player1_Martingale,522,Tai,200000.00,Lose,98547500.00,-1.45%
Player1_Martingale,523,Tai,400000.00,Lose,98147500.00,-1.85%
Player1_Martingale,524,Tai,800000.00,Lose,97347500.00,-2.65%
Player1_Martingale,525,Xiu,1000000.00,Lose,96347500.00,-3.65%
Player1_Martingale,526,Tai,1000000.00,Win,97297500.00,-2.70%
Player1_Martingale,527,Tai,50000.00,Lose,97247500.00,-2.75%
Player1_Martingale,528,Xiu,100000.00,Win,97342500.00,-2.66%
Player1_Martingale,529,Xiu,50000.00,Lose,97292500.00,-2.71%
Player1_Martingale,530,Tai,100000.00,Lose,97192500.00,-2.81%
Player1_Martingale,531,Xiu,200000.00,Win,97382500.00,-2.62%
Player1_Martingale,532,Tai,50000.00,Lose,97332500.00,-2.67%
Player1_Martingale,533,Tai,100000.00,Win,97427500.00,-2.57%
Player1_Martingale,534,Xiu,50000.00,Win,97475000.00,-2.53%
Player1_Martingale,535,Tai,50000.00,Win,97522500.00,-2.48%
Player1_Martingale,536,Xiu,50000.00,Lose,97472500.00,-2.53%
Player1_Martingale,537,Xiu,100000.00,Lose,97372500.00,-2.63%
Player1_Martingale,538,Xiu,200000.00,Lose,97172500.00,-2.83%
Player1_Martingale,539,Xiu,400000.00,Win,97552500.00,-2.45%
Player1_Martingale,540,Tai,50000.00,Lose,97502500.00,-2.50%
Player1_Martingale,541,Xiu,100000.00,Lose,97402500.00,-2.60%
Player1_Martingale,542,Xiu,200000.00,Lose,97202500.00,-2.80%
Player1_Martingale,543,Tai,400000.00,Win,97582500.00,-2.42%
Player1_Martingale,544,Xiu,50000.00,Lose,97532500.00,-2.47%
Player1_Martingale,545,Tai,100000.00,Lose,97432500.00,-2.57%
Player1_Martingale,546,Tai,200000.00,Win,97622500.00,-2.38%
Player1_Martingale,547,Xiu,50000.00,Win,97670000.00,-2.33%
Player1_Martingale,548,Xiu,50000.00,Lose,97620000.00,-2.38%
Player1_Martingale,549,Tai,100000.00,Win,97715000.00,-2.28%
Player1_Martingale,550,Tai,50000.00,Win,97762500.00,-2.24%
Player1_Martingale,551,Tai,50000.00,Lose,97712500.00,-2.29%
Player1_Martingale,552,Tai,100000.00,Win,97807500.00,-2.19%
Player1_Martingale,553,Tai,50000.00,Lose,97757500.00,-2.24%
Player1_Martingale,554,Tai,100000.00,Lose,97657500.00,-2.34%
Player1_Martingale,555,Tai,200000.00,Lose,97457500.00,-2.54%
Player1_Martingale,556,Tai,400000.00,Win,97837500.00,-2.16%
Player1_Martingale,557,Xiu,50000.00,Lose,97787500.00,-2.21%
Player1_Martingale,558,Xiu,100000.00,Lose,97687500.00,-2.31%
Player1_Martingale,559,Xiu,200000.00,Lose,97487500.00,-2.51%
Player1_Martingale,560,Tai,400000.00,Win,97867500.00,-2.13%
Player1_Martingale,561,Tai,50000.00,Win,97915000.00,-2.08%
Player1_Martingale,562,Tai,50000.00,Win,97962500.00,-2.04%
Player1_Martingale,563,Xiu,50000.00,Lose,97912500.00,-2.09%
Player1_Martingale,564,Tai,100000.00,Win,98007500.00,-1.99%
Player1_Martingale,565,Xiu,50000.00,Win,98055000.00,-1.94%
Player1_Martingale,566,Xiu,50000.00,Win,98102500.00,-1.90%
Player1_Martingale,567,Xiu,50000.00,Lose,98052500.00,-1.95%
Player1_Martingale,568,Tai,100000.00,Lose,97952500.00,-2.05%
Player1_Martingale,569,Tai,200000.00,Win,98142500.00,-1.86%
Player1_Martingale,570,Xiu,50000.00,Lose,98092500.00,-1.91%
Player1_Martingale,571,Xiu,100000.00,Lose,97992500.00,-2.01%
Player1_Martingale,572,Tai,200000.00,Win,98182500.00,-1.82%
Player1_Martingale,573,Tai,50000.00,Win,98230000.00,-1.77%
Player1_Martingale,574,Xiu,50000.00,Win,98277500.00,-1.72%
Player1_Martingale,575,Xiu,50000.00,Lose,98227500.00,-1.77%
Player1_Martingale,576,Tai,100000.00,Lose,98127500.00,-1.87%
Player1_Martingale,577,Tai,200000.00,Win,98317500.00,-1.68%
Player1_Martingale,578,Xiu,50000.00,Win,98365000.00,-1.64%
Player1_Martingale,579,Xiu,50000.00,Lose,98315000.00,-1.69%
Player1_Martingale,580,Xiu,100000.00,Win,98410000.00,-1.59%
Player1_Martingale,581,Tai,50000.00,Win,98457500.00,-1.54%
Player1_Martingale,582,Tai,50000.00,Lose,98407500.00,-1.59%
Player1_Martingale,583,Xiu,100000.00,Win,98502500.00,-1.50%
Player1_Martingale,584,Tai,50000.00,Lose,98452500.00,-1.55%
Player1_Martingale,585,Xiu,100000.00,Lose,98352500.00,-1.65%
Player1_Martingale,586,Xiu,200000.00,Win,98542500.00,-1.46%
Player1_Martingale,587,Tai,50000.00,Lose,98492500.00,-1.51%
Player1_Martingale,588,Xiu,100000.00,Lose,98392500.00,-1.61%
Player1_Martingale,589,Tai,200000.00,Win,98582500.00,-1.42%
Player1_Martingale,590,Xiu,50000.00,Win,98630000.00,-1.37%
Player1_Martingale,591,Tai,50000.00,Lose,98580000.00,-1.42%
Player1_Martingale,592,Xiu,100000.00,Win,98675000.00,-1.32%
Player1_Martingale,593,Tai,50000.00,Win,98722500.00,-1.28%
Player1_Martingale,594,Tai,50000.00,Lose,98672500.00,-1.33%
Player1_Martingale,595,Xiu,100000.00,Lose,98572500.00,-1.43%
Player1_Martingale,596,Xiu,200000.00,Lose,98372500.00,-1.63%
Player1_Martingale,597,Tai,400000.00,Lose,97972500.00,-2.03%
Player1_Martingale,598,Xiu,800000.00,Lose,97172500.00,-2.83%
Player1_Martingale,599,Xiu,1000000.00,Win,98122500.00,-1.88%
Player1_Martingale,600,Tai,50000.00,Win,98170000.00,-1.83%
Player1_Martingale,601,Xiu,50000.00,Lose,98120000.00,-1.88%
Player1_Martingale,602,Xiu,100000.00,Win,98215000.00,-1.79%
Player1_Martingale,603,Tai,50000.00,Win,98262500.00,-1.74%
Player1_Martingale,604,Xiu,50000.00,Win,98310000.00,-1.69%
Player1_Martingale,605,Xiu,50000.00,Lose,98260000.00,-1.74%
Player1_Martingale,606,Tai,100000.00,Lose,98160000.00,-1.84%
Player1_Martingale,607,Xiu,200000.00,Lose,97960000.00,-2.04%
Player1_Martingale,608,Xiu,400000.00,Lose,97560000.00,-2.44%
Player1_Martingale,609,Xiu,800000.00,Win,98320000.00,-1.68%
Player1_Martingale,610,Xiu,50000.00,Lose,98270000.00,-1.73%
Player1_Martingale,611,Tai,100000.00,Win,98365000.00,-1.64%
Player1_Martingale,612,Tai,50000.00,Lose,98315000.00,-1.69%
Player1_Martingale,613,Tai,100000.00,Win,98410000.00,-1.59%
Player1_Martingale,614,Xiu,50000.00,Win,98457500.00,-1.54%
Player1_Martingale,615,Xiu,50000.00,Lose,98407500.00,-1.59%
Player1_Martingale,616,Tai,100000.00,Lose,98307500.00,-1.69%
Player1_Martingale,617,Tai,200000.00,Lose,98107500.00,-1.89%
Player1_Martingale,618,Xiu,400000.00,Lose,97707500.00,-2.29%
Player1_Martingale,619,Tai,800000.00,Lose,96907500.00,-3.09%
Player1_Martingale,620,Tai,1000000.00,Win,97857500.00,-2.14%
Player1_Martingale,621,Xiu,50000.00,Lose,97807500.00,-2.19%
Player1_Martingale,622,Tai,100000.00,Lose,97707500.00,-2.29%
Player1_Martingale,623,Xiu,200000.00,Lose,97507500.00,-2.49%
Player1_Martingale,624,Tai,400000.00,Win,97887500.00,-2.11%
Player1_Martingale,625,Tai,50000.00,Win,97935000.00,-2.07%
Player1_Martingale,626,Tai,50000.00,Win,97982500.00,-2.02%
Player1_Martingale,627,Xiu,50000.00,Lose,97932500.00,-2.07%
Player1_Martingale,628,Tai,100000.00,Win,98027500.00,-1.97%
Player1_Martingale,629,Tai,50000.00,Lose,97977500.00,-2.02%
Player1_Martingale,630,Xiu,100000.00,Win,98072500.00,-1.93%
Player1_Martingale,631,Tai,50000.00,Win,98120000.00,-1.88%
Player1_Martingale,632,Xiu,50000.00,Lose,98070000.00,-1.93%
Player1_Martingale,633,Tai,100000.00,Win,98165000.00,-1.84%
Player1_Martingale,634,Xiu,50000.00,Win,98212500.00,-1.79%
Player1_Martingale,635,Tai,50000.00,Lose,98162500.00,-1.84%
Player1_Martingale,636,Xiu,100000.00,Win,98257500.00,-1.74%
Player1_Martingale,637,Tai,50000.00,Lose,98207500.00,-1.79%
Player1_Martingale,638,Xiu,100000.00,Win,98302500.00,-1.70%
Player1_Martingale,639,Xiu,50000.00,Lose,98252500.00,-1.75%
Player1_Martingale,640,Tai,100000.00,Lose,98152500.00,-1.85%
Player1_Martingale,641,Xiu,200000.00,Win,98342500.00,-1.66%
Player1_Martingale,642,Xiu,50000.00,Lose,98292500.00,-1.71%
Player1_Martingale,643,Tai,100000.00,Win,98387500.00,-1.61%
Player1_Martingale,644,Xiu,50000.00,Win,98435000.00,-1.57%
Player1_Martingale,645,Xiu,50000.00,Win,98482500.00,-1.52%
Player1_Martingale,646,Xiu,50000.00,Win,98530000.00,-1.47%
Player1_Martingale,647,Xiu,50000.00,Lose,98480000.00,-1.52%
Player1_Martingale,648,Xiu,100000.00,Win,98575000.00,-1.43%
Player1_Martingale,649,Tai,50000.00,Lose,98525000.00,-1.47%
Player1_Martingale,650,Tai,100000.00,Win,98620000.00,-1.38%
Player1_Martingale,651,Tai,50000.00,Lose,98570000.00,-1.43%
Player1_Martingale,652,Xiu,100000.00,Lose,98470000.00,-1.53%
Player1_Martingale,653,Tai,200000.00,Win,98660000.00,-1.34%
Player1_Martingale,654,Tai,50000.00,Win,98707500.00,-1.29%
Player1_Martingale,655,Xiu,50000.00,Win,98755000.00,-1.24%
Player1_Martingale,656,Tai,50000.00,Lose,98705000.00,-1.29%
Player1_Martingale,657,Tai,100000.00,Lose,98605000.00,-1.40%
Player1_Martingale,658,Xiu,200000.00,Win,98795000.00,-1.21%
Player1_Martingale,659,Tai,50000.00,Win,98842500.00,-1.16%
Player1_Martingale,660,Xiu,50000.00,Win,98890000.00,-1.11%
Player1_Martingale,661,Tai,50000.00,Win,98937500.00,-1.06%
Player1_Martingale,662,Xiu,50000.00,Lose,98887500.00,-1.11%
Player1_Martingale,663,Tai,100000.00,Win,98982500.00,-1.02%
Player1_Martingale,664,Xiu,50000.00,Lose,98932500.00,-1.07%
Player1_Martingale,665,Xiu,100000.00,Lose,98832500.00,-1.17%
Player1_Martingale,666,Xiu,200000.00,Win,99022500.00,-0.98%
Player1_Martingale,667,Xiu,50000.00,Win,99070000.00,-0.93%
Player1_Martingale,668,Tai,50000.00,Lose,99020000.00,-0.98%
Player1_Martingale,669,Tai,100000.00,Win,99115000.00,-0.89%
Player1_Martingale,670,Tai,50000.00,Win,99162500.00,-0.84%
Player1_Martingale,671,Xiu,50000.00,Win,99210000.00,-0.79%
Player1_Martingale,672,Tai,50000.00,Win,99257500.00,-0.74%
Player1_Martingale,673,Xiu,50000.00,Lose,99207500.00,-0.79%
Player1_Martingale,674,Xiu,100000.00,Win,99302500.00,-0.70%
Player1_Martingale,675,Tai,50000.00,Lose,99252500.00,-0.75%
Player1_Martingale,676,Tai,100000.00,Lose,99152500.00,-0.85%
Player1_Martingale,677,Xiu,200000.00,Win,99342500.00,-0.66%
Player1_Martingale,678,Xiu,50000.00,Win,99390000.00,-0.61%
Player1_Martingale,679,Xiu,50000.00,Win,99437500.00,-0.56%
Player1_Martingale,680,Tai,50000.00,Lose,99387500.00,-0.61%
Player1_Martingale,681,Xiu,100000.00,Win,99482500.00,-0.52%
Player1_Martingale,682,Tai,50000.00,Win,99530000.00,-0.47%
Player1_Martingale,683,Tai,50000.00,Lose,99480000.00,-0.52%
Player1_Martingale,684,Tai,100000.00,Lose,99380000.00,-0.62%
Player1_Martingale,685,Tai,200000.00,Win,99570000.00,-0.43%
Player1_Martingale,686,Tai,50000.00,Win,99617500.00,-0.38%
Player1_Martingale,687,Xiu,50000.00,Win,99665000.00,-0.34%
Player1_Martingale,688,Tai,50000.00,Win,99712500.00,-0.29%
Player1_Martingale,689,Xiu,50000.00,Lose,99662500.00,-0.34%
Player1_Martingale,690,Xiu,100000.00,Win,99757500.00,-0.24%
Player1_Martingale,691,Tai,50000.00,Lose,99707500.00,-0.29%
Player1_Martingale,692,Xiu,100000.00,Lose,99607500.00,-0.39%
Player1_Martingale,693,Tai,200000.00,Lose,99407500.00,-0.59%
Player1_Martingale,694,Tai,400000.00,Lose,99007500.00,-0.99%
Player1_Martingale,695,Xiu,800000.00,Lose,98207500.00,-1.79%
Player1_Martingale,696,Xiu,1000000.00,Lose,97207500.00,-2.79%
Player1_Martingale,697,Tai,1000000.00,Lose,96207500.00,-3.79%
Player1_Martingale,698,Xiu,1000000.00,Win,97157500.00,-2.84%
Player1_Martingale,699,Xiu,50000.00,Win,97205000.00,-2.79%
Player1_Martingale,700,Tai,50000.00,Win,97252500.00,-2.75%
Player1_Martingale,701,Tai,50000.00,Win,97300000.00,-2.70%
Player1_Martingale,702,Xiu,50000.00,Win,97347500.00,-2.65%
Player1_Martingale,703,Tai,50000.00,Lose,97297500.00,-2.70%
Player1_Martingale,704,Xiu,100000.00,Win,97392500.00,-2.61%
Player1_Martingale,705,Xiu,50000.00,Win,97440000.00,-2.56%
Player1_Martingale,706,Tai,50000.00,Lose,97390000.00,-2.61%
Player1_Martingale,707,Tai,100000.00,Lose,97290000.00,-2.71%
Player1_Martingale,708,Tai,200000.00,Win,97480000.00,-2.52%
Player1_Martingale,709,Tai,50000.00,Win,97527500.00,-2.47%
Player1_Martingale,710,Xiu,50000.00,Win,97575000.00,-2.43%
Player1_Martingale,711,Xiu,50000.00,Win,97622500.00,-2.38%
Player1_Martingale,712,Xiu,50000.00,Lose,97572500.00,-2.43%
Player1_Martingale,713,Xiu,100000.00,Win,97667500.00,-2.33%
Player1_Martingale,714,Xiu,50000.00,Win,97715000.00,-2.28%
Player1_Martingale,715,Xiu,50000.00,Lose,97665000.00,-2.33%
Player1_Martingale,716,Xiu,100000.00,Lose,97565000.00,-2.44%
Player1_Martingale,717,Xiu,200000.00,Win,97755000.00,-2.25%
Player1_Martingale,718,Tai,50000.00,Lose,97705000.00,-2.30%
Player1_Martingale,719,Xiu,100000.00,Lose,97605000.00,-2.40%
Player1_Martingale,720,Tai,200000.00,Lose,97405000.00,-2.60%
Player1_Martingale,721,Xiu,400000.00,Win,97785000.00,-2.21%
Player1_Martingale,722,Xiu,50000.00,Win,97832500.00,-2.17%
Player1_Martingale,723,Xiu,50000.00,Win,97880000.00,-2.12%
Player1_Martingale,724,Tai,50000.00,Lose,97830000.00,-2.17%
Player1_Martingale,725,Xiu,100000.00,Lose,97730000.00,-2.27%
Player1_Martingale,726,Xiu,200000.00,Lose,97530000.00,-2.47%
Player1_Martingale,727,Xiu,400000.00,Win,97910000.00,-2.09%
Player1_Martingale,728,Xiu,50000.00,Win,97957500.00,-2.04%
Player1_Martingale,729,Xiu,50000.00,Win,98005000.00,-1.99%
Player1_Martingale,730,Xiu,50000.00,Lose,97955000.00,-2.04%
Player1_Martingale,731,Tai,100000.00,Lose,97855000.00,-2.15%
Player1_Martingale,732,Xiu,200000.00,Win,98045000.00,-1.96%
Player1_Martingale,733,Tai,50000.00,Lose,97995000.00,-2.00%
Player1_Martingale,734,Tai,100000.00,Win,98090000.00,-1.91%
Player1_Martingale,735,Tai,50000.00,Lose,98040000.00,-1.96%
Player1_Martingale,736,Xiu,100000.00,Win,98135000.00,-1.86%
Player1_Martingale,737,Tai,50000.00,Win,98182500.00,-1.82%
Player1_Martingale,738,Tai,50000.00,Lose,98132500.00,-1.87%
Player1_Martingale,739,Xiu,100000.00,Lose,98032500.00,-1.97%
